Id,SalePrice
1601,15486.365103346034
1602,82991.0160687515
1603,57524.57561884841
1604,226095.23447285776
1605,215499.2826125167
1606,152278.798770877
1607,131861.3668065136
1608,199331.00388897903
1609,178914.42254478278
1610,142529.8930710681
1611,132228.1533109987
1612,138594.9640483875
1613,128259.51877031446
1614,89845.13822482196
1615,64672.12261665381
1616,48599.05662277133
1617,50243.41376176526
1618,87556.09898393297
1619,116980.02446691901
1620,121657.30878004455
1621,111194.2888464799
1622,102913.18287303267
1623,220605.75607782896
1624,177622.67087943162
1625,93381.90343032706
1626,153149.49658069163
1627,163047.48082876744
1628,239359.74920083588
1629,161873.59413046908
1630,331161.9031644781
1631,224115.3201379934
1632,255118.8623445012
1633,148445.21066739332
1634,163894.1912647035
1635,163291.77896699996
1636,141053.04605090016
1637,171885.49746697056
1638,195744.8982613146
1639,169249.88145122532
1640,241687.12466683524
1641,174667.53986462142
1642,213545.58276163752
1643,206230.91609725432
1644,206686.63586441448
1645,183845.2334931902
1646,156596.33854430047
1647,142798.22988682057
1648,110094.32522976436
1649,114740.81841622127
1650,85604.32662254007
1651,81476.68903130553
1652,88397.56143350652
1653,91730.94998200359
1654,127041.92487965821
1655,123430.29101951298
1656,120583.01410998695
1657,131033.55870906857
1658,119385.38603703142
1659,106324.04799688072
1660,122626.34939888018
1661,362838.95857000584
1662,328426.19614011754
1663,319365.6080701904
1664,402438.21800762677
1665,278240.8940014788
1666,288742.9032083967
1667,319559.1180196249
1668,300561.2085879549
1669,286858.8049027684
1670,302694.3541680369
1671,268532.2174468723
1672,382551.52311397134
1673,282991.30797584343
1674,246504.5958049852
1675,211840.77305504686
1676,215994.64251934033
1677,231187.4806766066
1678,390434.8329932306
1679,330155.45230471913
1680,293393.50434882083
1681,254807.57037447643
1682,285341.5300111652
1683,212655.4483185003
1684,172376.1181967911
1685,152033.61594515087
1686,154810.45510568158
1687,150773.12885936207
1688,174820.6308229062
1689,171655.70997608663
1690,182948.28284143074
1691,168128.5015440109
1692,224729.09981325225
1693,158909.71239778
1694,161681.2261289211
1695,149698.9569065916
1696,238830.70807419694
1697,154049.2530822399
1698,324895.3130622667
1699,308781.7654400205
1700,260246.73330633854
1701,287287.597806452
1702,227452.22505269415
1703,226249.2153246275
1704,248072.4388159677
1705,202755.66386218392
1706,338518.5452170431
1707,179528.94057125365
1708,181463.91590865745
1709,227190.51288753058
1710,201738.63138751817
1711,238074.97975278192
1712,228621.01738738318
1713,241892.26287704037
1714,203123.37271491502
1715,188534.81277721803
1716,158930.53229763955
1717,159869.23582947365
1718,130615.86290213541
1719,181895.05589817054
1720,208646.80824693854
1721,151065.50921277318
1722,125587.99657162456
1723,143391.45153891007
1724,186332.02137662595
1725,206550.9542817751
1726,163784.5190638929
1727,148067.85997655752
1728,169162.08652854376
1729,140091.81399885408
1730,117097.78168741762
1731,96866.77260145165
1732,97248.84511122538
1733,81754.48258719413
1734,84185.98589753364
1735,110140.19801684114
1736,86699.93567852829
1737,275556.37888106704
1738,253741.4906699342
1739,238641.87308372871
1740,183335.35669107625
1741,172732.94446714708
1742,175532.64472425493
1743,180524.73696850258
1744,272104.6360049117
1745,211359.81350155332
1746,209788.1206196142
1747,201056.30109808533
1748,207421.37207698423
1749,139188.58335055943
1750,136040.23874858822
1751,219299.1345716435
1752,89084.20592818962
1753,130529.1838626861
1754,197883.89723509722
1755,160327.29990437682
1756,101839.69518253441
1757,84951.83710823806
1758,127761.22397036076
1759,149306.51036921455
1760,142789.9878011411
1761,127137.92418312823
1762,139703.78162066478
1763,160657.49624933215
1764,93764.77840911367
1765,159383.27749992892
1766,160513.4950559065
1767,194317.80323595155
1768,118560.3315221814
1769,147369.79743777946
1770,130479.14468455216
1771,104306.86836554739
1772,126719.3907632445
1773,94707.10554493417
1774,112870.48430884283
1775,120930.58177352796
1776,105962.58250194119
1777,74881.17692393507
1778,126904.01359712897
1779,112834.90238431003
1780,168390.1043365525
1781,104346.24766986724
1782,48548.44132310542
1783,116610.43998885163
1784,75396.90563818012
1785,101427.79844818875
1786,117272.5062898664
1787,147526.74206760366
1788,36526.46905220597
1789,84496.17738838146
1790,42926.66067634091
1791,158545.76695764976
1792,136970.90097398465
1793,111972.07263824975
1794,147885.13908874872
1795,114269.45840751394
1796,97853.78995722454
1797,109645.86876910567
1798,90411.92882609779
1799,86634.56350861822
1800,97932.36307345357
1801,100230.62060981647
1802,123848.92526711599
1803,142736.91090334018
1804,120155.04024685209
1805,113879.37490737534
1806,116529.75888408264
1807,135399.24504797405
1808,120205.19232174582
1809,118239.31937319157
1810,116466.45587114326
1811,47166.399212232456
1812,93491.99866249286
1813,97181.09593092707
1814,69007.73630640689
1815,14542.577513549557
1816,79855.04276278551
1817,93939.04508572622
1818,171552.9533349966
1819,109845.56296566586
1820,48346.01457017468
1821,108909.48039850395
1822,142209.4225987237
1823,28891.61384540273
1824,131350.33390176017
1825,105109.5452669819
1826,83556.8672059404
1827,82600.14001543686
1828,111194.07397153197
1829,139003.59308467055
1830,148239.14502958322
1831,141558.20018118885
1832,48407.696905157194
1833,123235.79079086616
1834,120082.42200849572
1835,148749.800876725
1836,115786.38469213306
1837,65603.18001661645
1838,119573.47594119399
1839,64028.37325532235
1840,127411.86037135738
1841,78293.71151392553
1842,76803.60177307743
1843,99457.92118414259
1844,99630.76648912739
1845,110170.02577064818
1846,127126.29433971923
1847,181485.81009620236
1848,3926.769917172969
1849,98305.24396829549
1850,96751.73138948409
1851,134844.1812893486
1852,88180.7925588294
1853,101294.72787266424
1854,166575.88910067943
1855,143628.443275973
1856,203013.73007559846
1857,157497.20135326847
1858,99359.07762010652
1859,88603.06170849653
1860,119997.72359089376
1861,87515.12992946878
1862,206039.77594071638
1863,202950.3177642779
1864,202979.5082526661
1865,272881.65119642235
1866,264423.5011587005
1867,194133.37551012094
1868,240694.96574811463
1869,184123.71873626517
1870,203229.2129687246
1871,203957.50218842423
1872,151931.66998097018
1873,209578.0046552538
1874,119610.59859985745
1875,181532.13405529773
1876,176985.12107157605
1877,194090.17231437803
1878,179047.5388685653
1879,103022.16344457935
1880,128982.17288693762
1881,213806.0181993569
1882,215231.1537000593
1883,173873.82104427248
1884,181909.95971117727
1885,218696.45360774413
1886,237567.37871904252
1887,196040.13521926265
1888,233427.00644258456
1889,143742.58709154354
1890,91206.24953348539
1891,112551.09654296117
1892,60055.02798564674
1893,115875.98738702227
1894,82734.84065107096
1895,128903.19620719488
1896,91831.38280952252
1897,81199.87000706626
1898,115227.17393952957
1899,158523.08658091564
1900,147457.6099757134
1901,159277.6253185619
1902,126262.10416355016
1903,184868.32371169288
1904,134310.25962136657
1905,179946.69493475687
1906,131557.16917270605
1907,208572.07496509896
1908,91591.10404510822
1909,121559.93132951969
1910,103195.01080614934
1911,185923.62069813546
1912,268658.34306846675
1913,141796.25932102068
1914,37510.8089180526
1915,233861.84840334672
1916,-45283.07540706209
1917,209216.0344134921
1918,119132.62743734592
1919,152915.67727447642
1920,144035.63088766343
1921,309259.0670248946
1922,272885.9772120317
1923,222866.5867315164
1924,223260.2038194842
1925,214555.70377614704
1926,302181.1782677648
1927,115584.83055318834
1928,140361.90588137
1929,99141.18125273865
1930,104407.25451697526
1931,110102.04102057076
1932,106140.32462298466
1933,134861.79066155842
1934,160193.9949382556
1935,147762.55897538213
1936,162769.0765413139
1937,158139.07706622803
1938,160226.99888803627
1939,254940.1040652002
1940,207944.19362951326
1941,153918.2405315228
1942,180673.10493224562
1943,216292.79970250235
1944,280550.6075442756
1945,317392.11337474326
1946,73841.15935678384
1947,281025.04852390947
1948,183496.59487504108
1949,223982.8301301916
1950,172135.68222504389
1951,238048.03325673757
1952,202310.6924144284
1953,170476.29709070324
1954,182095.59777276826
1955,123138.31393404797
1956,273731.52584084455
1957,152256.95663883604
1958,259890.54453244532
1959,86437.28918143208
1960,72745.69185360339
1961,89248.1072395947
1962,84643.25537676265
1963,89372.159441303
1964,82575.4656283755
1965,125032.36899768407
1966,118957.06301516539
1967,269785.4187130903
1968,347990.51121415076
1969,325374.1836402219
1970,348203.61516703636
1971,371942.8039879591
1972,330020.16243998427
1973,261851.0774223042
1974,295535.31262460264
1975,371115.55122709536
1976,280532.6273217632
1977,338530.4063936317
1978,304821.2920150694
1979,307792.426460038
1980,215097.03831391
1981,310860.91397442925
1982,239282.20362999785
1983,223749.15054829384
1984,209370.96897447424
1985,204277.30942716968
1986,212531.84918650295
1987,155495.92778323093
1988,158316.19702888196
1989,173640.0015915915
1990,190937.35073800822
1991,234249.09444908524
1992,200457.41637271835
1993,155894.63134132838
1994,205961.60649523765
1995,163915.10727524277
1996,292588.78280068055
1997,296674.2145933415
1998,307573.52335321635
1999,274176.84210167907
2000,304310.95610980975
2001,277120.14892640105
2002,224721.98532613786
2003,225876.37147425427
2004,241613.10116120795
2005,201289.6082758819
2006,186524.61271447354
2007,224842.38034546282
2008,180840.90508869835
2009,171995.41960706614
2010,179881.75830585175
2011,153548.6923773928
2012,149798.59047818076
2013,154382.58121862356
2014,172755.20237205306
2015,180741.08350813013
2016,171448.46722590283
2017,178649.17023627143
2018,89576.68291937048
2019,103182.35499437354
2020,81113.00212300592
2021,73000.68916946083
2022,182767.86972437002
2023,103537.36927655534
2024,275690.52666978096
2025,337065.8742107184
2026,161677.81007465787
2027,141490.70407076302
2028,149695.17354717228
2029,152120.95519467158
2030,242953.29624453734
2031,222531.73845619193
2032,225309.00885222774
2033,239899.00926721026
2034,161337.0807066174
2035,207414.70804246305
2036,200032.42368642497
2037,203424.30965767463
2038,266111.5364959769
2039,207001.4430181469
2040,312260.16729351063
2041,263694.39234601444
2042,184918.23245415778
2043,161044.58122168685
2044,168453.70167757224
2045,201510.18530234694
2046,111280.7403775701
2047,118872.69222628407
2048,108085.27918589333
2049,91635.68064380647
2050,170146.04847055554
2051,87947.81719960803
2052,96023.83305577016
2053,124793.19504397627
2054,64656.14814700077
2055,146282.35120877705
2056,128057.11132929282
2057,89337.99302638913
2058,191526.22731128449
2059,103080.58472218129
2060,155505.41630510005
2061,161725.10112575596
2062,100702.34469538963
2063,102002.59592882273
2064,114795.21651467736
2065,104451.82711600719
2066,155054.52493390822
2067,86724.07250140877
2068,103910.74402565099
2069,68807.49268320034
2070,87701.11339812556
2071,50400.22660898825
2072,140460.11662117264
2073,108126.59061744291
2074,168094.2417234714
2075,121877.06626809441
2076,99491.86541241703
2077,129429.86057973473
2078,91918.84483482728
2079,121430.56053461021
2080,109612.59842655592
2081,105062.48377887145
2082,89910.3186956221
2083,119628.99998055896
2084,85043.67688447463
2085,89254.47469357724
2086,97139.57711374077
2087,104138.01317270385
2088,85195.62899989774
2089,46447.078432073875
2090,118945.386711614
2091,69080.11838773095
2092,108899.60937682819
2093,139824.16190728222
2094,121612.20174558085
2095,88750.6790058491
2096,86526.81636366408
2097,94511.6595857628
2098,129470.78551713462
2099,14321.893186094589
2100,29740.08079650088
2101,87328.49721251948
2102,131530.85564323806
2103,75791.44452642418
2104,122568.2343201398
2105,126771.6099696306
2106,17265.990825688015
2107,190767.7019980228
2108,87529.4599137621
2109,75916.30390295177
2110,92388.825170723
2111,145880.7436536432
2112,105975.93991051006
2113,98680.88576043131
2114,119104.97193793542
2115,135339.6983640578
2116,94640.63544172817
2117,112972.6811691818
2118,70919.6775130386
2119,102992.3189535542
2120,95234.6327633039
2121,81573.26124027604
2122,84958.57397421528
2123,71693.67339274174
2124,144124.5865500983
2125,124132.44110159375
2126,120355.01161966418
2127,157041.0073676247
2128,132847.77918087484
2129,76329.91202988799
2130,108534.68649724251
2131,124149.71966651423
2132,99498.26950937993
2133,103182.48352013636
2134,97284.74923112865
2135,83490.17180459108
2136,22827.13386873065
2137,89972.69552873199
2138,120508.55603207913
2139,120946.80598886951
2140,119990.58103864774
2141,124137.9099599231
2142,94167.65143476565
2143,106684.49077913602
2144,111146.32829317113
2145,112175.65772202387
2146,156357.9883020516
2147,157942.04222834567
2148,139130.20315714454
2149,119549.21783008229
2150,199863.93746048716
2151,93290.19116377959
2152,150971.15645463308
2153,139518.25718307012
2154,90048.77607398074
2155,123350.71860134896
2156,229248.16426908015
2157,209813.54960066936
2158,203473.11407050965
2159,192690.06313974725
2160,154295.96347554185
2161,210827.00926444124
2162,302220.84125315904
2163,270402.6186794516
2164,214265.31570849667
2165,193381.30431039445
2166,132025.7420279871
2167,187864.65763070146
2168,182905.08460490045
2169,176180.88676306393
2170,199393.20007408975
2171,140370.21064851686
2172,122709.51258020324
2173,151797.84756404452
2174,213056.50684907797
2175,251958.37603467779
2176,245463.0314669076
2177,211034.3946112785
2178,195680.8549652786
2179,136729.85015051058
2180,189022.10244731134
2181,172058.02698827608
2182,198858.56230899662
2183,166367.34376663758
2184,88025.18801952107
2185,112148.84641301012
2186,135070.07037392634
2187,120192.74631601694
2188,122175.45512588436
2189,289345.36628699186
2190,44263.68831829926
2191,51388.64063064095
2192,85181.60812425811
2193,117652.01871481148
2194,99833.96556563578
2195,77217.90753817305
2196,77613.4888751873
2197,91601.03623032564
2198,159668.80886678095
2199,144791.74486686438
2200,146032.24027070563
2201,142196.25043334783
2202,195714.44428918627
2203,132195.0516379346
2204,150763.542302814
2205,112666.71720141568
2206,139391.2555299598
2207,196961.41626063167
2208,241063.0743801277
2209,207921.0831466758
2210,95765.15192688032
2211,96427.44614979775
2212,86931.19952145273
2213,90458.10595562085
2214,87885.03283204723
2215,73579.4726649646
2216,119376.22689659594
2217,18618.99937023069
2218,80196.9440110025
2219,72790.9192036403
2220,28061.19400694487
2221,234250.5506957615
2222,222202.01250365053
2223,245547.1747004143
2224,184579.7741432335
2225,88619.87230406461
2226,150424.99894513353
2227,212172.7418561336
2228,246486.48956819077
2229,219245.59577452892
2230,137142.95473737994
2231,193927.36631061957
2232,179724.79843977097
2233,180994.17072491287
2234,224106.36804257715
2235,206048.75400967113
2236,239103.69117996632
2237,283482.5505222376
2238,170408.04530437491
2239,105022.04893891161
2240,138094.0153610031
2241,127924.00572055823
2242,89656.94513458473
2243,83001.0342561733
2244,64892.75592958662
2245,63202.996249436925
2246,129457.48519415272
2247,103572.39278534922
2248,88182.75709114732
2249,95167.7411155559
2250,99172.32083469901
2251,97486.52018160341
2252,164971.16147853143
2253,134943.8660861748
2254,153404.6688858535
2255,172289.56377465767
2256,161777.9624485513
2257,167725.7582211933
2258,152235.70590999414
2259,150870.0585594556
2260,149963.2489226945
2261,198858.68491290062
2262,226770.1719835556
2263,311056.96172426443
2264,362048.0377208544
2265,172913.93247357698
2266,272233.1380310376
2267,336169.56666491285
2268,327934.0189688626
2269,138557.11441857432
2270,178387.68657510506
2271,206556.9029031188
2272,209221.40002517414
2273,150660.10322880046
2274,167419.47644709836
2275,159349.0794535725
2276,171846.13067817455
2277,180715.21074700222
2278,129190.02198087223
2279,96949.77173728484
2280,90103.5086511952
2281,135413.32924412304
2282,158304.8680961587
2283,91109.88498780194
2284,99197.05343658003
2285,118441.46709620857
2286,94310.52668025596
2287,304116.68700352614
2288,257737.45107658312
2289,311546.3550824435
2290,352064.64339228236
2291,299392.51932092593
2292,344292.99693737854
2293,363264.88210876775
2294,325153.95971842215
2295,384264.43277017766
2296,262836.43789262825
2297,283002.25730510935
2298,289864.2534174025
2299,326827.49824232166
2300,297349.4320321393
2301,274723.07663269795
2302,258580.96071956353
2303,253796.92891537677
2304,250509.01015503024
2305,215947.17132465495
2306,217751.94716140546
2307,218057.16559300714
2308,238339.18242098973
2309,277329.8011744403
2310,222278.27961164058
2311,231795.49955280067
2312,160387.13558746074
2313,150512.29449849008
2314,157479.64252645604
2315,152095.95873052487
2316,173300.47517484348
2317,171064.957823896
2318,147739.86631761474
2319,161057.78343405065
2320,161342.44888015324
2321,225341.61157640014
2322,162202.98841387665
2323,170031.53164520292
2324,169775.812697529
2325,177183.47411923343
2326,160117.7202427365
2327,180850.0114159662
2328,189505.23857801143
2329,169911.04828242812
2330,156072.72506618474
2331,323175.5059065255
2332,346826.16039381275
2333,309143.38160932605
2334,265121.11014749756
2335,276614.82466699247
2336,302615.0900924186
2337,175806.0059137724
2338,232351.89052377484
2339,205246.4617451744
2340,318633.9682409316
2341,191789.9787233631
2342,218984.34793480852
2343,210161.44099555642
2344,208315.0716702001
2345,220288.47123226925
2346,184629.71862219874
2347,172824.94694268308
2348,209165.64849005986
2349,160053.1213344166
2350,246149.2209937686
2351,214145.57617999194
2352,224896.1476571869
2353,221132.84289450434
2354,124973.79296917067
2355,145639.6967980856
2356,142019.39296458295
2357,176148.5620843498
2358,173005.35274436485
2359,114805.48985260364
2360,82885.65877190331
2361,111366.80739756921
2362,255434.89847402595
2363,111278.8906828757
2364,144528.55038351534
2365,207342.8690488541
2366,167200.1033446971
2367,192848.84023940944
2368,182219.07520343264
2369,189585.65197798534
2370,152872.32382557515
2371,156583.07983296257
2372,156185.6107401102
2373,223752.22625606143
2374,241381.21271558036
2375,225871.93351766895
2376,279434.796634001
2377,299580.7210401107
2378,146160.9762272839
2379,213983.9834085461
2380,144794.67477323627
2381,154824.79252630626
2382,188531.8902330572
2383,190299.45595258547
2384,222898.74503387004
2385,151808.96353013936
2386,128952.1335125383
2387,105190.5104053478
2388,76390.48917559118
2389,111392.31143533115
2390,120401.64274561027
2391,102241.0281784045
2392,78553.91230084309
2393,149892.67170744276
2394,108054.79360765894
2395,166354.1051330297
2396,130419.12561955056
2397,193686.28177860955
2398,99036.77493439255
2399,36027.19460464481
2400,36650.33988795322
2401,84003.35129336674
2402,116932.5293799843
2403,95154.48724466872
2404,124215.12307293332
2405,135501.4072056066
2406,120237.62289527673
2407,99036.64660555669
2408,121887.04889910316
2409,90267.42141405231
2410,163181.09302394086
2411,98169.65732350404
2412,124146.78230430564
2413,99868.53539094428
2414,125730.19655437267
2415,90012.88880309611
2416,110950.77483295707
2417,123082.55158007718
2418,102778.62304752955
2419,88433.20665104398
2420,85925.07344104082
2421,133306.1364175522
2422,88313.73830245262
2423,110898.67693474208
2424,127051.3604713791
2425,202982.65969615345
2426,123363.90565418909
2427,122478.27498498399
2428,140287.63778865655
2429,86833.73354933287
2430,109164.12998506418
2431,81673.53719316868
2432,116713.46708199105
2433,105218.71467206502
2434,116669.28848625594
2435,122492.77383059601
2436,84446.34797532368
2437,78200.18349664209
2438,89140.13800118031
2439,87005.78483905387
2440,105990.64217629674
2441,81219.21274413048
2442,77654.17101353586
2443,111088.97840735075
2444,116623.55061399541
2445,76513.33818169519
2446,125919.7223936413
2447,175210.86527466174
2448,118787.15230209124
2449,97399.32315895494
2450,138042.53739623248
2451,92194.83657000604
2452,188153.99077659356
2453,76819.26500529483
2454,101738.45451717483
2455,106307.11226035794
2456,111675.39237492913
2457,100618.08813461679
2458,100180.69310998362
2459,81731.54279916403
2460,118328.04313695486
2461,101439.98985229223
2462,110079.78892701314
2463,125479.92951912465
2464,165992.07537125223
2465,114903.77675021655
2466,91406.70933746376
2467,145677.2755638269
2468,74486.90827028315
2469,77402.6499687987
2470,157844.0390691854
2471,156682.0585928659
2472,139773.69453097504
2473,81122.44270949817
2474,37631.2005997597
2475,191735.97502835828
2476,99994.73755040708
2477,96102.7859564895
2478,130816.74883803076
2479,78189.62786192902
2480,112162.31581849765
2481,100350.66696871653
2482,108775.51023080197
2483,70568.4394037775
2484,100352.37518085801
2485,100775.96254124904
2486,119417.28194299701
2487,177383.91548873228
2488,149128.78748170915
2489,131110.47387267114
2490,117971.65072379928
2491,84348.7187164577
2492,171013.3352770369
2493,129566.56343724759
2494,123123.93715193044
2495,62176.54376893415
2496,209767.68736921108
2497,135254.62582630958
2498,78188.39005385643
2499,56001.57376537706
2500,85853.04470161504
2501,114534.50660968144
2502,121303.00127524958
2503,81329.24283588669
2504,174856.60548244434
2505,197067.74051190284
2506,215625.0882149614
2507,245844.25837866165
2508,216580.7892802138
2509,197823.28077509193
2510,193143.30004758463
2511,166105.32510654337
2512,180468.4037326734
2513,199392.34990805146
2514,246203.14655251673
2515,126480.10708105037
2516,155366.7813106783
2517,119229.58311520217
2518,128345.74887598108
2519,190940.356973447
2520,193659.08164870134
2521,175800.71345556353
2522,202946.8040173454
2523,105281.69423883813
2524,115038.3440408675
2525,139464.62066198452
2526,115906.77462004503
2527,99913.07379696818
2528,106900.46851312937
2529,123891.09467839939
2530,104154.92571065281
2531,213288.08088601768
2532,201967.25088582016
2533,181000.23431473368
2534,213991.50703098282
2535,251237.54054224258
2536,208499.2301764002
2537,212365.39281208307
2538,164098.563454885
2539,172492.71859909015
2540,151493.38660802794
2541,163066.22640990675
2542,139744.30043806217
2543,91937.16297740351
2544,82757.60806509941
2545,116556.12142028418
2546,110210.28019608962
2547,119122.38364226185
2548,112969.25475907273
2549,119813.06426119132
2550,589586.8521056551
2551,120164.51741807457
2552,89038.6851778889
2553,27607.411493003645
2554,62535.79450739149
2555,99467.1068751748
2556,54474.61162015289
2557,72990.19648257141
2558,145134.45467393845
2559,129021.15715896565
2560,149188.98962762218
2561,144431.63513470913
2562,139158.38217732112
2563,138835.57435897356
2564,183598.92768343602
2565,130735.07280308692
2566,145633.40966551696
2567,121279.84684116687
2568,193604.1634577594
2569,188772.60076263198
2570,95467.52553022167
2571,156686.36927608371
2572,137973.33311766645
2573,215519.24103986347
2574,222019.03161208786
2575,118228.14731551532
2576,98166.09526236446
2577,132094.719130242
2578,68631.03447633883
2579,-3427.0502512824532
2580,80111.15296549014
2581,93745.40426274845
2582,96249.83343435178
2583,231999.32540530775
2584,157894.26801298014
2585,151547.17252346623
2586,186517.79886700498
2587,169251.54316328416
2588,149780.59786403336
2589,130802.400183547
2590,212256.7747646342
2591,244510.61781395675
2592,203205.8681061069
2593,225091.67923048622
2594,184886.60499781807
2595,192919.260814875
2596,282556.3795813965
2597,176539.69016674865
2598,247418.33965261298
2599,276103.73033188726
2600,203511.64257771114
2601,133953.7276572846
2602,39714.44492408514
2603,49562.118419179315
2604,65925.09089960276
2605,42607.679337862646
2606,127741.19967104128
2607,165453.6988328846
2608,173414.33417458297
2609,133699.29963709004
2610,105636.96063228528
2611,121722.33940903333
2612,133644.79333309695
2613,94639.11846944081
2614,85489.67891956748
2615,141310.76349316345
2616,125829.73046272466
2617,172822.84565907682
2618,215077.11102459292
2619,188391.03630186594
2620,156658.95053634295
2621,153975.62824863207
2622,156824.60037464846
2623,205480.4392149145
2624,247709.18536835624
2625,291930.83099274617
2626,150230.44080220498
2627,188340.31569802944
2628,358613.5889444584
2629,366242.30365464924
2630,305317.85893742763
2631,374441.59948108235
2632,330361.6871248079
2633,281722.4647921818
2634,327552.15204564435
2635,146173.10837676053
2636,169248.7568964074
2637,159285.3945975896
2638,232216.2571539805
2639,182113.99387826433
2640,143289.4905683937
2641,69058.28094263164
2642,157625.70519842126
2643,92096.56694811715
2644,107958.84275397021
2645,91917.43458890532
2646,80176.51147287895
2647,87077.22399925132
2648,115822.5333336422
2649,119768.084837086
2650,122248.77838774514
2651,118705.15854121969
2652,353247.34223737643
2653,257419.33137842518
2654,248693.82776384486
2655,324889.73912985943
2656,298770.82961492956
2657,312517.04723412875
2658,270509.0034064268
2659,272970.1836261106
2660,310108.08936403244
2661,301655.65483691805
2662,319265.4522612979
2663,287893.0793284672
2664,268561.6817463318
2665,309981.1720591213
2666,277846.27967980446
2667,155865.59129891288
2668,169173.21983243703
2669,151277.34683860824
2670,234646.54222007951
2671,168011.30321460246
2672,178286.5017612025
2673,188433.54308336342
2674,199457.18922412855
2675,154829.85444408766
2676,170151.91189649675
2677,183080.12791733327
2678,212603.39732132573
2679,277245.41644209315
2680,288467.46772997803
2681,359534.6425921909
2682,308171.54635047755
2683,398988.88678077405
2684,306884.3117606326
2685,327100.4232834389
2686,228091.97725050047
2687,259976.63789864356
2688,201323.3041826876
2689,183570.90923416958
2690,335381.40738630673
2691,173702.41562476638
2692,129843.26474053785
2693,167916.75849991388
2694,138093.41740596702
2695,179495.00865749456
2696,167179.50499209468
2697,160558.31924703927
2698,179736.81293000298
2699,169826.2942452619
2700,144078.54822129576
2701,138931.3583504804
2702,93892.95806203378
2703,99598.47759014931
2704,116410.3693589383
2705,78964.92596526498
2706,77342.6578755195
2707,100418.53988465994
2708,92731.67719086686
2709,94393.5527022735
2710,85287.7932873286
2711,278398.3187837106
2712,340899.11092302646
2713,156350.79006373583
2714,135244.99452900208
2715,166691.146603563
2716,143069.04099044934
2717,153010.6671727905
2718,185060.24065605513
2719,157521.3390808778
2720,178844.93162264762
2721,110335.25687002297
2722,137033.94086475947
2723,136299.67934490155
2724,94573.29837828431
2725,99338.33897614581
2726,119488.6069701952
2727,161780.60134342866
2728,157329.41610339738
2729,112056.48135737312
2730,125637.90730444054
2731,110965.5589011606
2732,100384.96931363562
